2275	20/04/2010	23 28 40 49 73	
2274	19/04/2010	19 31 44 62 65	
2273	17/04/2010	03 37 42 54 70	
2272	16/04/2010	12 22 33 40 56	
2271	15/04/2010	43 44 48 69 70	
2270	14/04/2010	09 27 37 67 76	
2269	13/04/2010	11 23 29 31 44	
2268	12/04/2010	11 22 27 40 78	
2267	10/04/2010	18 24 29 66 77	
2266	09/04/2010	06 15 26 28 60	
2265	08/04/2010	13 19 27 30 44	
2264	07/04/2010	02 10 38 49 73	
2263	06/04/2010	06 25 31 71 75	
2262	05/04/2010	05 10 36 50 60	
2261	03/04/2010	35 40 43 55 69	
2260	01/04/2010	03 39 74 75 78	
2259	31/03/2010	06 09 21 37 47	
2258	30/03/2010	06 16 21 48 80	
2257	29/03/2010	05 10 11 47 65	
2256	27/03/2010	15 26 58 62 79	
2255	26/03/2010	02 23 37 58 72	
2254	25/03/2010	43 50 55 79 80	
2253	24/03/2010	01 14 15 23 30	
2252	23/03/2010	19 32 43 50 52	
2251	22/03/2010	25 33 44 61 75	
2250	20/03/2010	27 41 67 71 72	
2249	19/03/2010	07 35 54 59 71	
2248	18/03/2010	11 14 24 76 79	
2247	17/03/2010	14 32 38 51 60	
2246	16/03/2010	04 08 26 55 75	
2245	15/03/2010	04 36 53 73 79	
2244	13/03/2010	17 36 37 41 43	
2243	12/03/2010	36 42 51 71 78	
2242	11/03/2010	40 43 46 66 71	
2241	10/03/2010	06 14 37 54 62	
2240	09/03/2010	39 46 54 55 76	
2239	08/03/2010	01 03 31 37 42	
2238	06/03/2010	18 20 25 47 68	
2237	05/03/2010	19 20 30 55 78	
2236	04/03/2010	13 18 37 46 47	
2235	03/03/2010	07 11 41 49 59	
2234	02/03/2010	08 29 39 59 73	
2233	01/03/2010	18 53 59 67 79	
2232	27/02/2010	09 33 60 70 75	
2231	26/02/2010	06 16 31 50 56	
2230	25/02/2010	12 42 43 76 79	
2229	24/02/2010	02 08 20 24 69	
2228	23/02/2010	13 19 34 69 77	
2227	22/02/2010	01 03 39 53 59	
2226	20/02/2010	29 45 53 72 80	
2225	19/02/2010	03 04 12 13 68	
2224	18/02/2010	10 14 37 61 74	
2223	17/02/2010	06 13 39 43 65	
2222	13/02/2010	06 09 19 46 67	
2221	12/02/2010	14 19 30 72 76	
2220	11/02/2010	12 31 42 46 56	
2219	10/02/2010	14 30 51 53 71	
2218	09/02/2010	09 21 39 47 75	
2217	08/02/2010	09 18 27 51 56	
2216	06/02/2010	08 09 33 39 51	
2215	05/02/2010	29 40 41 57 70	
2214	04/02/2010	10 14 15 63 73	
2213	03/02/2010	15 43 68 74 75	
2212	02/02/2010	13 20 31 62 79	
2211	01/02/2010	06 49 51 54 56	
2210	30/01/2010	12 33 34 40 67	
2209	29/01/2010	01 28 50 63 74	
2208	28/01/2010	09 17 44 50 63	
2207	27/01/2010	05 10 19 29 50	
2206	26/01/2010	01 03 28 48 69	
2205	25/01/2010	04 25 50 59 72	
2204	23/01/2010	02 18 41 68 70	
2203	22/01/2010	01 13 42 56 65	
2202	21/01/2010	17 37 68 74 80	
2201	20/01/2010	33 43 45 65 72	
2200	19/01/2010	03 09 37 64 68	
2199	18/01/2010	10 12 51 65 71	
2198	16/01/2010	06 17 66 67 75	
2197	15/01/2010	01 03 04 33 49	
2196	14/01/2010	17 20 41 64 76	
2195	13/01/2010	19 22 29 30 32	
2194	12/01/2010	02 05 19 31 62	
2193	11/01/2010	10 19 41 47 54	
2192	09/01/2010	23 24 32 42 73	
2191	08/01/2010	16 29 32 39 70	
2190	07/01/2010	20 40 57 70 79	
2189	06/01/2010	22 36 41 68 77	
2188	05/01/2010	08 12 26 36 59	
2187	04/01/2010	04 25 35 44 62	
2186	02/01/2010	24 25 48 52 79	
