2727	21/10/2011	22 61 65 66 70	
2726	20/10/2011	04 12 17 61 62	
2725	19/10/2011	10 12 42 48 60	
2724	18/10/2011	30 51 57 66 79	
2723	17/10/2011	04 47 51 63 75	
2722	15/10/2011	25 29 36 56 70	
2721	14/10/2011	20 29 32 43 65	
2720	13/10/2011	02 08 33 60 75	
2719	11/10/2011	04 11 40 60 67	
2718	10/10/2011	18 30 49 59 60	
2717	08/10/2011	18 26 46 55 56	
2716	07/10/2011	09 25 29 31 78	
2715	06/10/2011	06 46 52 53 56	
2714	05/10/2011	04 20 35 59 77	
2713	04/10/2011	07 36 42 49 76	
2712	03/10/2011	08 40 41 70 80	
2711	01/10/2011	45 52 57 68 70	
2710	30/09/2011	11 31 34 43 60	
2709	29/09/2011	03 35 68 75 78	
2708	28/09/2011	19 30 36 51 57	
2707	27/09/2011	11 15 29 48 67	
2706	26/09/2011	28 29 40 46 67	
2705	24/09/2011	01 03 05 67 79	
2704	23/09/2011	15 48 52 53 76	
2703	22/09/2011	12 25 43 46 68	
2702	21/09/2011	31 51 59 73 77	
2701	20/09/2011	38 43 60 70 76	
2700	19/09/2011	08 14 69 71 79	
2699	17/09/2011	28 50 57 71 72	
2698	16/09/2011	18 24 30 66 76	
2697	15/09/2011	07 09 13 18 24	
2696	14/09/2011	28 40 62 76 79	
2695	13/09/2011	02 46 50 55 72	
2694	12/09/2011	32 35 44 55 65	
2693	10/09/2011	04 06 22 34 43	
2692	09/09/2011	35 51 71 77 79	
2691	08/09/2011	15 16 24 27 67	
2690	06/09/2011	19 31 36 46 70	
2689	05/09/2011	04 18 21 76 79	
2688	03/09/2011	13 36 40 55 56	
2687	02/09/2011	05 18 24 41 63	
2686	01/09/2011	04 20 28 60 78	
2685	31/08/2011	30 53 59 64 80	
2684	30/08/2011	04 13 51 52 62	
2683	29/08/2011	06 17 25 26 76	
2682	27/08/2011	23 34 63 73 74	
2681	26/08/2011	35 42 62 69 73	
2680	25/08/2011	12 27 49 55 70	
2679	24/08/2011	32 42 45 64 77	
2678	23/08/2011	09 24 32 54 63	
2677	22/08/2011	34 50 54 56 69	
2676	20/08/2011	16 34 35 45 60	
2675	19/08/2011	31 36 46 47 59	
2674	18/08/2011	06 09 30 39 40	
2673	17/08/2011	03 23 32 72 80	
2672	16/08/2011	09 22 56 60 64	
2671	15/08/2011	18 19 50 54 67	
2670	13/08/2011	01 36 46 54 70	
2669	12/08/2011	19 20 22 26 61	
2668	11/08/2011	16 22 54 67 77	
2667	10/08/2011	27 28 38 44 57	
2666	09/08/2011	05 07 16 25 26	
2665	08/08/2011	23 44 54 68 79	
2664	06/08/2011	02 23 39 47 66	
2663	05/08/2011	45 48 55 59 80	
2662	04/08/2011	02 21 53 59 74	
2661	03/08/2011	03 16 17 34 67	
2660	02/08/2011	03 09 10 40 70	
2659	01/08/2011	12 26 38 49 62	
2658	30/07/2011	08 28 42 51 68	
2657	29/07/2011	06 09 12 25 27	
2656	28/07/2011	13 26 45 63 68	
2655	27/07/2011	16 64 66 74 77	
2654	26/07/2011	02 41 53 71 72	
2653	25/07/2011	18 23 48 78 79	
2652	23/07/2011	41 57 60 68 80	
2651	22/07/2011	06 10 16 49 78	
2650	21/07/2011	08 19 29 47 74	
2649	20/07/2011	11 18 20 58 60	
2648	19/07/2011	39 52 54 63 69	
2647	18/07/2011	16 32 37 53 59	
2646	16/07/2011	09 22 43 53 67	
2645	15/07/2011	23 31 46 47 76	
2644	14/07/2011	28 33 71 72 79	
2643	13/07/2011	03 23 33 68 73	
2642	12/07/2011	22 59 62 63 77	
2641	11/07/2011	05 21 36 45 73	
2640	09/07/2011	04 12 26 57 67	
2639	08/07/2011	23 24 37 49 78	
2638	07/07/2011	08 24 26 35 75	
2637	06/07/2011	26 27 46 51 75	
2636	05/07/2011	29 35 36 48 62	
2635	04/07/2011	04 20 40 50 62	
2634	02/07/2011	10 23 44 56 71	
2633	01/07/2011	02 14 28 35 48	
2632	30/06/2011	16 52 56 59 65	
2631	29/06/2011	05 10 24 51 64	
2630	28/06/2011	07 41 48 58 62	
2629	27/06/2011	43 45 48 66 69	
2628	25/06/2011	04 37 49 51 68	
2627	24/06/2011	14 15 28 58 68	
2626	18/06/2011	37 42 48 64 71	
2625	17/06/2011	17 20 29 56 61	
2624	16/06/2011	32 49 57 62 71	
2623	15/06/2011	03 10 52 60 62	
2622	14/06/2011	09 27 55 63 74	
2621	13/06/2011	28 30 49 61 80	
2620	11/06/2011	05 22 39 40 56	
2619	10/06/2011	04 05 06 42 66	
2618	09/06/2011	01 13 53 54 72	
2617	08/06/2011	07 12 16 35 50	
2616	07/06/2011	07 15 16 40 43	
2615	06/06/2011	19 31 47 49 65	
2614	04/06/2011	04 21 29 30 80	
2613	03/06/2011	02 15 38 41 61	
2612	02/06/2011	03 22 34 72 75	
2611	01/06/2011	25 32 51 64 80	
2610	31/05/2011	18 21 43 45 47	
2609	30/05/2011	01 11 35 77 79	
2608	28/05/2011	03 08 49 54 63	
2607	27/05/2011	20 27 29 48 67	
2606	26/05/2011	20 36 59 65 79	
2605	25/05/2011	34 53 67 73 79	
2604	24/05/2011	25 29 71 72 78	
2603	23/05/2011	06 28 36 55 76	
2602	21/05/2011	04 05 13 14 17	
2601	20/05/2011	05 12 29 35 65	
2600	19/05/2011	01 08 43 65 80	
2599	18/05/2011	16 31 36 44 68	
2598	17/05/2011	39 49 50 67 76	
2597	16/05/2011	33 50 52 69 70	
2596	14/05/2011	05 18 49 59 65	
2595	13/05/2011	29 40 43 62 68	
2594	12/05/2011	32 42 44 52 62	
2593	11/05/2011	02 05 27 29 80	
2592	10/05/2011	42 54 57 63 68	
2591	09/05/2011	46 49 55 57 70	
2590	07/05/2011	22 23 50 68 69	
2589	06/05/2011	18 40 62 66 75	
2588	05/05/2011	18 59 62 72 77	
2587	04/05/2011	12 28 39 58 80	
2586	03/05/2011	18 28 39 44 55	
2585	02/05/2011	04 05 10 34 55	
2584	30/04/2011	23 35 50 55 75	
2583	29/04/2011	10 22 23 35 60	
2582	28/04/2011	15 29 58 67 70	
2581	27/04/2011	05 22 36 41 79	
2580	26/04/2011	20 38 40 45 48	
2579	25/04/2011	33 46 72 74 78	
2578	23/04/2011	04 13 51 72 73	
2577	20/04/2011	15 27 40 68 76	
2576	19/04/2011	28 33 39 46 74	
2575	18/04/2011	07 11 13 26 35	
2574	16/04/2011	06 13 32 47 50	
2573	15/04/2011	10 26 33 37 59	
2572	14/04/2011	16 28 34 64 77	
2571	13/04/2011	28 51 59 68 77	
2570	12/04/2011	36 39 75 78 79	
2569	11/04/2011	04 10 11 21 53	
2568	09/04/2011	07 19 46 69 73	
2567	08/04/2011	06 48 53 77 79	
2566	07/04/2011	15 25 37 43 55	
2565	06/04/2011	04 46 48 49 65	
2564	05/04/2011	15 22 34 60 61	
2563	04/04/2011	44 58 66 67 75	
2562	02/04/2011	04 10 15 48 54	
2561	01/04/2011	02 26 51 52 65	
2560	31/03/2011	02 10 14 24 34	
2559	30/03/2011	34 37 55 60 70	
2558	29/03/2011	12 39 40 70 75	
2557	28/03/2011	05 27 30 50 62	
2556	26/03/2011	05 20 26 52 80	
2555	25/03/2011	10 36 38 51 80	
2554	24/03/2011	03 62 63 66 69	
2553	23/03/2011	01 22 38 57 62	
2552	22/03/2011	39 41 42 63 69	
2551	21/03/2011	04 05 15 46 60	
2550	19/03/2011	17 21 50 68 76	
2549	18/03/2011	17 22 25 39 40	
2548	17/03/2011	04 10 52 73 75	
2547	16/03/2011	15 26 62 74 80	
2546	15/03/2011	06 23 33 36 53	
2545	14/03/2011	01 08 55 74 80	
2544	12/03/2011	16 19 21 28 61	
2543	11/03/2011	08 28 34 48 64	
2542	10/03/2011	36 48 52 71 74	
2541	09/03/2011	07 14 24 62 68	
2540	05/03/2011	37 42 49 51 76	
2539	04/03/2011	22 29 50 58 78	
2538	03/03/2011	22 31 48 70 76	
2537	02/03/2011	12 46 48 72 77	
2536	01/03/2011	14 24 27 73 75	
2535	28/02/2011	07 25 26 37 55	
2534	26/02/2011	04 07 33 52 57	
2533	25/02/2011	04 08 18 47 78	
2532	24/02/2011	04 07 60 73 74	
2531	23/02/2011	05 28 55 58 78	
2530	22/02/2011	04 11 18 38 64	
2529	21/02/2011	23 32 71 75 77	
2528	19/02/2011	11 48 49 50 54	
2527	18/02/2011	01 19 37 44 48	
2526	17/02/2011	21 34 37 43 71	
2525	16/02/2011	29 33 47 63 76	
2524	15/02/2011	04 05 06 41 76	
2523	14/02/2011	36 38 57 67 68	
2522	12/02/2011	45 47 52 73 76	
2521	11/02/2011	10 40 59 64 74	
2520	10/02/2011	06 07 14 51 52	
2519	09/02/2011	31 33 39 49 54	
2518	08/02/2011	06 32 47 54 78	
2517	07/02/2011	10 14 22 68 77	
2516	05/02/2011	06 28 37 38 77	
2515	04/02/2011	18 24 41 67 76	
2514	03/02/2011	15 27 30 58 61	
2513	02/02/2011	16 26 47 50 78	
2512	01/02/2011	31 39 46 66 79	
2511	31/01/2011	03 21 39 45 53	
2510	29/01/2011	34 50 71 77 78	
2509	28/01/2011	13 61 69 70 71	
2508	27/01/2011	12 17 23 26 60	
2507	26/01/2011	31 60 62 73 76	
2506	25/01/2011	44 47 49 55 80	
2505	24/01/2011	25 38 39 52 53	
2504	22/01/2011	26 47 54 55 79	
2503	21/01/2011	37 39 43 68 75	
2502	20/01/2011	08 31 49 63 64	
2501	19/01/2011	04 39 41 54 73	
2500	18/01/2011	28 61 66 68 70	
2499	17/01/2011	09 13 28 55 64	
2498	15/01/2011	07 08 45 47 62	
2497	14/01/2011	10 31 44 53 75	
2496	13/01/2011	03 28 33 52 57	
2495	12/01/2011	12 18 26 31 33	
2494	11/01/2011	07 12 52 68 79	
2493	10/01/2011	02 14 31 60 64	
2492	08/01/2011	14 28 39 71 77	
2491	07/01/2011	32 37 44 50 58	
2490	06/01/2011	15 41 48 52 58	
2489	05/01/2011	07 24 29 35 56	
2488	04/01/2011	02 04 26 49 55	
2487	03/01/2011	01 30 50 57 65	
